district,crop,year,yield,yield_lag1,yield_lag2,yield_rolling_mean_3,yield_rolling_std_3,year_sin,year_cos,year_normalized,crop_encoded,district_encoded,crop_Areca nuts,crop_Avocados,"crop_Beans, dry",crop_Cabbages,crop_Cantaloupes and other melons,crop_Carrots and turnips,"crop_Cashew nuts, in shell","crop_Cassava, fresh",crop_Cauliflowers and broccoli,"crop_Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","crop_Cinnamon and cinnamon-tree flowers, raw","crop_Cloves (whole stems), raw",crop_Cocoa beans,"crop_Coconuts, in shell","crop_Coffee, green","crop_Cow peas, dry",crop_Cucumbers and gherkins,"crop_Edible roots and tubers with high starch or inulin content, n.e.c., fresh",crop_Eggplants (aubergines),"crop_Ginger, raw","crop_Groundnuts, excluding shelled",crop_Leeks and other alliaceous vegetables,crop_Lemons and limes,crop_Maize (corn),"crop_Mangoes, guavas and mangosteens",crop_Millet,crop_Mustard seed,crop_Natural rubber in primary forms,"crop_Nutmeg, mace, cardamoms, raw",crop_Okra,"crop_Onions and shallots, dry (excluding dehydrated)",crop_Oranges,"crop_Other beans, green","crop_Other fibre crops, raw, n.e.c.","crop_Other fruits, n.e.c.","crop_Other stimulant, spice and aromatic crops, n.e.c.","crop_Other vegetables, fresh n.e.c.","crop_Pepper (Piper spp.), raw",crop_Pineapples,crop_Plantains and cooking bananas,crop_Potatoes,"crop_Pumpkins, squash and gourds",crop_Rice,crop_Sesame seed,crop_Sorghum,crop_Soya beans,crop_Sugar cane,crop_Sweet potatoes,crop_Tea leaves,crop_Tomatoes,crop_Unmanufactured tobacco,rainfall,temperature,humidity,rainfall_temp_interaction,temp_humidity_interaction,rainfall_humidity_interaction
Sri Lanka,Cauliflowers and broccoli,-1.414213562373095,9926.0,0.0,-1.290881472930463e-16,0.2119216835642348,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cauliflowers and broccoli,-0.7071067811865475,4051.5,0.23021241141572735,-1.290881472930463e-16,-0.11530000013510643,2.443879389590522,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cauliflowers and broccoli,0.0,9099.0,-0.4828237389765395,0.2631012357593447,-0.03693650162158355,1.7231597395154314,0.3478932290990326,0.6005829155140008,0.0,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cauliflowers and broccoli,0.7071067811865475,7399.4,0.12983265205332975,-0.5706895711521734,-0.1307610320536493,1.2705255867831755,0.9573550374244058,-0.4515569915670581,0.7071067811865475,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cauliflowers and broccoli,1.414213562373095,7039.5,-0.07646171192772346,0.14572188478209971,-0.0198025515141842,0.18408027185740822,0.9573550374245068,-1.752073438559628,1.414213562373095,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",-1.414213562373095,5518.0,0.0,-1.290881472930463e-16,-0.2791475756907473,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,9,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",-0.7071067811865475,6414.5,-0.30482263002254184,-1.290881472930463e-16,-0.2292106892431416,-0.1607860555688176,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,9,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",0.0,3026.7,-0.19600708677176862,-0.36254347900207706,-0.3383699936172328,0.669032078842221,0.3478932290990326,0.6005829155140008,0.0,9,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",0.7071067811865475,5898.3,-0.6072121034198105,-0.2352997206573369,-0.32424766759676477,0.7207746287765587,0.9573550374244058,-0.4515569915670581,0.7071067811865475,9,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1.414213562373095,5973.1,-0.2586625060980922,-0.7161434512990666,-0.3406389237246496,0.6132241273324842,0.9573550374245068,-1.752073438559628,1.414213562373095,9,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cinnamon and cinnamon-tree flowers, raw",-1.414213562373095,731.7,0.0,-1.290881472930463e-16,-0.8123610048132792,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,10,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cinnamon and cinnamon-tree flowers, raw",-0.7071067811865475,646.0,-0.885775039014372,-1.290881472930463e-16,-0.8171346703666086,-0.5850252566405717,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,10,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cinnamon and cinnamon-tree flowers, raw",0.0,640.9,-0.8961771495069446,-1.0418817953048432,-0.8189152791824946,-0.5921171833304741,0.3478932290990326,0.6005829155140008,0.0,10,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cinnamon and cinnamon-tree flowers, raw",0.7071067811865475,625.3,-0.8967961782527103,-1.054045532159438,-0.8228664111535118,-0.6218861988824566,0.9573550374244058,-0.4515569915670581,0.7071067811865475,10,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cinnamon and cinnamon-tree flowers, raw",1.414213562373095,637.9,-0.8986896779456406,-1.0547693951461174,-0.8231672022152151,-0.6237413174963014,0.9573550374245068,-1.752073438559628,1.414213562373095,10,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cloves (whole stems), raw",-1.414213562373095,737.2,0.0,-1.290881472930463e-16,-0.8117482822801798,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,11,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cloves (whole stems), raw",-0.7071067811865475,1150.3,-0.8851074589944287,-1.290881472930463e-16,-0.788737766059872,-0.41371801141253484,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,11,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cloves (whole stems), raw",0.0,927.6,-0.8349661305874075,-1.041101158750581,-0.78933749144833,-0.47687079124719745,0.3478932290990326,0.6005829155140008,0.0,11,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cloves (whole stems), raw",0.7071067811865475,945.0,-0.8619970524858428,-0.9824682568295411,-0.7816209010011744,-0.5382150994695992,0.9573550374244058,-0.4515569915670581,0.7071067811865475,11,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cloves (whole stems), raw",1.414213562373095,983.7,-0.8598850720591128,-1.0140769405812127,-0.78780754185053,-0.6086176288414049,0.9573550374245068,-1.752073438559628,1.414213562373095,11,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cocoa beans,-1.414213562373095,749.9,0.0,-1.290881472930463e-16,-0.8103334502492047,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,12,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cocoa beans,-0.7071067811865475,801.8,-0.8835659560392867,-1.290881472930463e-16,-0.8074425139339445,-0.6027106106073025,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,12,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cocoa beans,0.0,738.8,-0.8772664282147299,-1.0392985979798302,-0.808818354530995,-0.6049815267263388,0.3478932290990326,0.6005829155140008,0.0,12,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cocoa beans,0.7071067811865475,682.5,-0.8849132538977178,-1.031932227585974,-0.8113212332419589,-0.585704326007372,0.9573550374244058,-0.4515569915670581,0.7071067811865475,12,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cocoa beans,1.414213562373095,753.5,-0.8917468457382294,-1.04087406448025,-0.8131148392024864,-0.6021354137394622,0.9573550374245068,-1.752073438559628,1.414213562373095,12,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Coconuts, in shell",-1.414213562373095,4903.7,0.0,-1.290881472930463e-16,-0.3475831124331102,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,13,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Coconuts, in shell",-0.7071067811865475,4421.1,-0.37938524934094675,-1.290881472930463e-16,-0.3744649210216372,-0.37735315636260086,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,13,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Coconuts, in shell",0.0,5472.0,-0.4379623616363434,-0.449733485417218,-0.3444006687308906,-0.24062041506244347,0.3478932290990326,0.6005829155140008,0.0,13,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Coconuts, in shell",0.7071067811865475,4788.1,-0.3104060265529775,-0.518230794705753,-0.3486934399324843,-0.23520242576177924,0.9573550374244058,-0.4515569915670581,0.7071067811865475,13,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Coconuts, in shell",1.414213562373095,4290.8,-0.39341656757830235,-0.3690724392740883,-0.3535320912090212,-0.1910283429980753,0.9573550374245068,-1.752073438559628,1.414213562373095,13,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Coffee, green",-1.414213562373095,851.4,0.0,-1.290881472930463e-16,-0.7990259344110966,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,14,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Coffee, green",-0.7071067811865475,1153.2,-0.871246070216695,-1.290881472930463e-16,-0.7822150561847859,-0.471954103024876,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,14,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Coffee, green",0.0,906.0,-0.8346141338496192,-1.0248923052057184,-0.7857911276961483,-0.5108674878450326,0.3478932290990326,0.6005829155140008,0.0,14,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Coffee, green",0.7071067811865475,861.1,-0.8646188212914387,-0.9820566484645665,-0.7854309211160837,-0.513475079204325,0.9573550374244058,-0.4515569915670581,0.7071067811865475,14,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Coffee, green",1.414213562373095,899.5,-0.8700687018178856,-1.017142713230679,-0.7948519942462251,-0.6119110371447715,0.9573550374245068,-1.752073438559628,1.414213562373095,14,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cow peas, dry",-1.414213562373095,1121.1,0.0,-1.290881472930463e-16,-0.7689802494698377,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cow peas, dry",-0.7071067811865475,1147.4,-0.8385103736023799,-1.290881472930463e-16,-0.7675152855952454,-0.6161054349134654,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cow peas, dry",0.0,1138.7,-0.8353181273251958,-0.9866127272630787,-0.7673500361848034,-0.6199519853954173,0.3478932290990326,0.6005829155140008,0.0,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cow peas, dry",0.7071067811865475,1035.3,-0.836374117538561,-0.9828798651945159,-0.7705361933569206,-0.5837211827432863,0.9573550374244058,-0.4515569915670581,0.7071067811865475,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Cow peas, dry",1.414213562373095,1045.2,-0.8489246219134967,-0.9841146902894397,-0.7743313595922396,-0.5876475391970785,0.9573550374245068,-1.752073438559628,1.414213562373095,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cucumbers and gherkins,-1.414213562373095,13486.7,0.0,-1.290881472930463e-16,0.6085982514928227,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,16,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cucumbers and gherkins,-0.7071067811865475,14301.2,0.6624037163270806,-1.290881472930463e-16,0.6539675699664141,-0.20369135217449566,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,16,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cucumbers and gherkins,0.0,13953.7,0.7612662483714251,0.7684853409886993,0.6561863682302138,-0.32743597834629395,0.3478932290990326,0.6005829155140008,0.0,16,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cucumbers and gherkins,0.7071067811865475,12737.3,0.719087328929547,0.8840905179789846,0.6283576248178055,-0.022209661430861276,0.9573550374244058,-0.4515569915670581,0.7071067811865475,16,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Cucumbers and gherkins,1.414213562373095,14911.4,0.571442904155157,0.8347684811415087,0.6510172181327928,0.17641002642356765,0.9573550374245068,-1.752073438559628,1.414213562373095,16,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",-1.414213562373095,10687.8,0.0,-1.290881472930463e-16,0.2967893246033557,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,17,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",-0.7071067811865475,9869.7,0.3226783130871595,-1.290881472930463e-16,0.2512194787552954,-0.2018077050064423,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,17,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",0.0,10234.4,0.22337881957521596,0.37122649522060847,0.24957255485572202,-0.3265907869629316,0.3478932290990326,0.6005829155140008,0.0,17,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",0.7071067811865475,9178.6,0.26764544380673505,0.2551103561220789,0.19352886716155837,-0.23306471717047628,0.9573550374244058,-0.4515569915670581,0.7071067811865475,17,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",1.414213562373095,9450.8,0.13949435561469237,0.3068736563656111,0.17797314176062737,-0.2242510896009472,0.9573550374245068,-1.752073438559628,1.414213562373095,17,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Eggplants (aubergines),-1.414213562373095,13653.9,0.0,-1.290881472930463e-16,0.6272250164990459,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,18,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Eggplants (aubergines),-0.7071067811865475,12771.8,0.6826981489333597,-1.290881472930463e-16,0.5780902395493158,-0.16832064424103452,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,18,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Eggplants (aubergines),0.0,12078.0,0.5756304515529836,0.7922166922382703,0.5359479264167148,-0.04542416969640305,0.3478932290990326,0.6005829155140008,0.0,18,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Eggplants (aubergines),0.7071067811865475,11905.8,0.49141826649176074,0.6670167823265075,0.4710327591372508,-0.29064114396049173,0.9573550374244058,-0.4515569915670581,0.7071067811865475,18,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,Eggplants (aubergines),1.414213562373095,12175.5,0.47051694295826024,0.5685430293543038,0.44888933813802623,-0.5288142711814768,0.9573550374245068,-1.752073438559628,1.414213562373095,18,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Ginger, raw",-1.414213562373095,8541.0,0.0,-1.290881472930463e-16,0.05762700932009911,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,19,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Ginger, raw",-0.7071067811865475,8906.0,0.06210362457543633,-1.290881472930463e-16,0.07795825700930832,-0.43888563051903623,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,19,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Ginger, raw",0.0,9259.4,0.10640666226258882,0.06652275800422465,0.09785874219039913,-0.3640590102530922,0.3478932290990326,0.6005829155140008,0.0,19,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Ginger, raw",0.7071067811865475,10678.6,0.14930171299858797,0.118328638423444,0.17723787472090796,0.06435791381338737,0.9573550374244058,-0.4515569915670581,0.7071067811865475,19,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Ginger, raw",1.414213562373095,10702.0,0.3215616337810725,0.16848808538276483,0.2439317940813095,-0.018496332427956248,0.9573550374245068,-1.752073438559628,1.414213562373095,19,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Groundnuts, excluding shelled",-1.414213562373095,1853.2,0.0,-1.290881472930463e-16,-0.6874213101094538,0.0,-1.6243666123316338,0.6005829155139136,-1.414213562373095,20,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
Sri Lanka,"Groundnuts, excluding shelled",-0.7071067811865475,1973.1,-0.7496494040386419,-1.290881472930463e-16,-0.6807426344986698,-0.5671306085440574,-0.6382366916163119,1.0024645990987713,-0.7071067811865475,20,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
